index,Part,Nest,CutWidthAve,CutWidthHigh,CutWidthLow,Flatness,GDT_Data.FrontSurfacePt1,GDT_Data.FrontSurfacePt2,Sides_Parallelism123213,GDT_Data.PartNumber,Side1ToFront_Perpendicularity,Side1ToTop_Perpendicularity,GDT_Data.Side1_Pt1,GDT_Data.Side1_Pt2,GDT_Data.Side1_Pt3,GDT_Data.Side1_Pt4,GDT_Data.Side1_X_Angle,GDT_Data.Side1_Y_Angle,Side2ToFront_Perpendicularity,Side2ToTop_Perpendicularity,GDT_Data.Side2_Pt1,GDT_Data.Side2_Pt2,GDT_Data.Side2_Pt3,GDT_Data.Side2_Pt4,GDT_Data.Side2_X_Angle,GDT_Data.Side2_Y_Angle,Sides_Parallelism,GDT_Data.Spare[0],GDT_Data.Spare[10],GDT_Data.Spare[11],GDT_Data.Spare[12],GDT_Data.Spare[13],GDT_Data.Spare[14],GDT_Data.Spare[15],GDT_Data.Spare[16],GDT_Data.Spare[17],GDT_Data.Spare[18],GDT_Data.Spare[19],GDT_Data.Spare[1],GDT_Data.Spare[2],GDT_Data.Spare[3],GDT_Data.Spare[4],GDT_Data.Spare[5],GDT_Data.Spare[6],GDT_Data.Spare[7],GDT_Data.Spare[8],GDT_Data.Spare[9],GDT_Data.TopSurfacePt1,GDT_Data.TopSurfacePt2,GDT_Data.TopSurfacePt3,GDT_Data.TopSurfacePt4,GDT_Data.TopSurfacePt5,GDT_Data.TopSurfacePt6,GDT_Data.TopSurfacePt7,GDT_Data.TopSurface_X_Angle,HydroMES.AxialNonUniformityGrade,HydroMES.AxialNonUniformityRating,HydroMES.CTLStatus,HydroMES.CellContrastGrade,HydroMES.CellContrastRating,HydroMES.CellModulationGrade,HydroMES.CellModulationRating,HydroMES.DataMatrix_Code,HydroMES.Date,HydroMES.Feature101Data,HydroMES.Feature22DataHigh,HydroMES.Feature22DataLow,HydroMES.Feature91Data,HydroMES.Feature93Data,HydroMES.Feature94Data,HydroMES.Feature95Data,HydroMES.Feature99Data,HydroMES.FixedPatternDamageGrade,HydroMES.FixedPatternDamageRating,HydroMES.FlatnessStatus,HydroMES.GridNonUniformityGrade,HydroMES.GridNonUniformityRating,HydroMES.JobNumber,HydroMES.JobNumberTrimmed,HydroMES.OperatingCrew,HydroMES.OperatorID,HydroMES.OverallDimStatus,HydroMES.ParallelismStatus,HydroMES.PartMarkingStatus,HydroMES.PerpendicularityStatus,HydroMES.ReferenceDecodeGrade,HydroMES.ReferenceDecodeRating,HydroMES.SerialNumber,HydroMES.SupplierCode,HydroMES.Time,HydroMES.Type,HydroMES.UnusedErrorCorrectionGrade,HydroMES.UnusedErrorCorrectionRating,Model.CutWidth_HighLimit,Model.CutWidth_LowLimit,Model.Flatness_HighLimit,Model.Flatness_LowLimit,Model.Height,Model.Length,Model.Name,Model.Parellelism_HighLimit,Model.Parellelism_LowLimit,Model.SideToFrontPerp_HighLimit,Model.SideToFrontPerp_LowLimit,Model.SideToTopPerp_HighLimit,Model.SideToTopPerp_LowLimit,Model.TypeCode,Model.Width,RejectCode,Status
113,24,1,118.1248627,118.1403427,118.1092377,0.0572349,-4.644000053,-4.545000076,0.070028126,R47,0.036978897,0.0120995,1.434218049,1.472493172,1.394670963,1.405407786,-0.029874228,-0.028285138,0.010015393,0.077272259,0.820450425,0.901486516,0.886073053,0.939522386,-0.081972793,-0.027496269,0.07053028,0.040495761,2.416658401,2.355964899,2.180938005,2.139945745,2.109472275,2.321325541,2.280646563,0.064423777,0.257672876,0.062627003,47.94289398,0,0,0.03556281,0.133617908,-0.031264484,0.051659212,0.04310276,0.111790054,-0.829144478,3.229645252,14.77256966,-37.17032242,5.988521576,-14.39070511,-24.44997787,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.0120995,118.1403427,118.1092377,0.07053028,0.036978897,0.051942892,0.010015393,0.077272259,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,842,6,41:05.8,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
143,24,1,118.1221085,118.1444778,118.0952454,0.061932304,-4.643000126,-4.537000179,0.074979581,R47,0.034505457,0.011022258,1.430475712,1.468980312,1.39061451,1.405713201,-0.032672789,-0.027355634,0.009007562,0.078071482,0.809968829,0.899351299,0.890488923,0.947718322,-0.089364193,-0.034188367,0.07993111,0.042810332,2.406281471,2.347388029,2.190853834,2.142619133,2.108414412,2.315258503,2.270059347,0.06230668,0.287973493,0.077869289,50.04023361,0,0,0.038247939,0.125715688,-0.032350443,0.052979879,0.051454753,0.11484202,-1.341672421,9.206604004,17.15458107,-36.88565063,1.296091557,-16.22802925,-27.13873863,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.011022258,118.1444778,118.0952454,0.07993111,0.034505457,0.054040231,0.009007562,0.078071482,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,862,6,46:25.6,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
173,24,1,118.1293793,118.1465302,118.1107788,0.06196195,-4.625,-4.525000095,0.070735425,R47,0.036591202,0.010788074,1.430786133,1.470000029,1.391279817,1.402582288,-0.030791217,-0.028362485,0.005694522,0.082041554,0.824484229,0.90925926,0.894876838,0.949107587,-0.084728077,-0.029242314,0.077663794,0.042356312,2.38538456,2.32708478,2.192641258,2.145601273,2.118483782,2.316417456,2.268902302,0.064599946,0.26360476,0.066603892,49.89113235,0,0,0.036504056,0.113019712,-0.0314347,0.052309792,0.04499983,0.11805094,-4.232345581,2.955112934,15.78060341,-35.77763748,3.904043198,-4.886506081,-21.449543,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.010788074,118.1465302,118.1107788,0.077663794,0.036591202,0.051558241,0.005694522,0.082041554,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,883,6,51:14.9,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
54,25,1,118.0540466,118.1797714,117.8967743,0.05241383,-4.617000103,-4.493000031,0.087712042,R47,0.266758204,0.100600287,1.413539052,1.351599813,1.52797389,1.495881796,0.057314858,0.068626732,0.026816342,0.075589411,0.728880465,0.816722751,0.790785134,0.845653772,-0.08698646,-0.024094915,0.297682494,0.035843499,2.390477657,2.354165792,2.238301754,2.196627855,2.14501071,2.334201813,2.292122126,0.156307966,0.281149775,0.054879896,38.56901169,0,0,0.035154246,0.099439897,0.069619767,-0.05697412,0.035726335,0.105585136,-12.22464371,15.41403484,21.40916443,-21.15984726,-10.32284737,-10.42002773,-23.0541153,0,,0,2,,0,,0,,1/29/2025,0.100600287,118.1797714,117.8967743,0.297682494,0.266758204,0.044463281,0.026816342,0.075589411,,0,1,,0,25410076,5410076,A,,2,1,0,1,,0,,6,25:41.7,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
84,25,1,118.0550385,118.1868744,117.8946075,0.06108122,-4.611999989,-4.499000072,0.079931036,R47,0.271609902,0.104155123,1.416241884,1.349955201,1.537844062,1.497578979,0.064946428,0.071414366,0.026074419,0.069905505,0.728354096,0.810358763,0.791769624,0.842887223,-0.081141904,-0.02544993,0.300972998,0.032479797,2.374548912,2.337987423,2.243873119,2.189390898,2.158471584,2.323524952,2.28743577,0.162657216,0.264169276,0.05796615,51.01124954,0,0,0.032633867,0.08773455,0.071749903,-0.063617662,0.036052074,0.096977241,-6.320901871,13.38574219,25.34022141,-29.67103004,-5.404532909,-9.528113365,-19.36963272,0,,0,2,,0,,0,,1/29/2025,0.104155123,118.1868744,117.8946075,0.300972998,0.271609902,0.055011254,0.026074419,0.069905505,,0,1,,0,25410076,5410076,A,,2,2,0,1,,0,,6,35:59.0,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
114,25,1,118.0509949,118.1794891,117.8884659,0.06144718,-4.614999771,-4.524000168,0.064369023,R47,0.268913001,0.105573013,1.411565065,1.342631698,1.52763617,1.491408467,0.06409876,0.070253044,0.019861292,0.073025338,0.729534805,0.815246761,0.795076013,0.845707655,-0.083105393,-0.025465349,0.306470364,0.035903268,2.371757746,2.333086252,2.243134499,2.18380332,2.150461197,2.324136019,2.282887697,0.160012126,0.234937578,0.058001265,53.78770447,0,0,0.035448391,0.08847817,0.070565827,-0.061502393,0.038779937,0.103279188,-9.161867142,13.42379189,27.27990913,-30.50779724,-5.416648865,-6.584525108,-18.89653206,0,,0,2,,0,,0,,1/29/2025,0.105573013,118.1794891,117.8884659,0.306470364,0.268913001,0.057787705,0.019861292,0.073025338,,0,1,,0,25410076,5410076,A,,2,2,0,1,,0,,6,41:13.5,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
144,25,1,118.0537491,118.1841278,117.8901672,0.06232047,-4.665999889,-4.521999836,0.101859093,R47,0.269851714,0.106518462,1.418711901,1.344043016,1.531199217,1.491324306,0.069817804,0.068905734,0.008966614,0.073435292,0.729827523,0.806699216,0.801265955,0.84678489,-0.074600667,-0.029582687,0.316929519,0.031062514,2.409725428,2.369991064,2.210939407,2.167611361,2.132042885,2.327388048,2.296664238,0.156943426,0.331221431,0.067379147,49.85608292,0,0,0.031183155,0.120812319,0.070977971,-0.067215443,0.043563224,0.09881667,-6.28880024,11.10817814,19.35708237,-34.49900055,-4.209992409,-18.35292244,-22.79025841,0,,0,2,,0,,0,,1/29/2025,0.106518462,118.1841278,117.8901672,0.316929519,0.269851714,0.053856082,0.008966614,0.073435292,,0,1,,0,25410076,5410076,A,,2,2,0,1,,0,,6,46:29.4,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
174,25,1,118.0569458,118.1867371,117.8961639,0.06385771,-4.657999992,-4.527999878,0.091956191,R47,0.270353407,0.108328648,1.415424228,1.349339008,1.530505657,1.499319077,0.059290018,0.070309706,0.019777359,0.078208432,0.730530679,0.815331876,0.792121351,0.850086927,-0.087020509,-0.025556495,0.312384993,0.037915733,2.401849747,2.352834463,2.21987772,2.165745735,2.122963905,2.32575798,2.288735151,0.160141185,0.297855407,0.058208868,52.25048065,0,0,0.038260326,0.114661492,0.071198232,-0.062032383,0.038816787,0.110073768,-9.977797508,11.94848442,22.9094696,-33.34101105,-4.909885406,-15.94393158,-18.49141693,0,,0,2,,0,,0,,1/29/2025,0.108328648,118.1867371,117.8961639,0.312384993,0.270353407,0.056250479,0.019777359,0.078208432,,0,1,,0,25410076,5410076,A,,2,2,0,1,,0,,6,51:18.2,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
55,26,1,118.0655441,118.2336044,117.8942337,0.10379758,-4.638999939,-4.519999981,0.084175192,R47,0.29963854,0.07042031,1.366315603,1.324754119,1.493854761,1.472249508,0.038501985,0.072955139,0.014666956,0.03324119,0.753183782,0.803683043,0.869387507,0.933600068,-0.069920212,-0.065285534,0.330958664,0.040155113,2.6093328,2.56889534,2.419625759,2.377882719,2.315461874,2.477987528,2.435284615,0.166166559,0.314577281,0.148697883,72.33428955,0,0,0.038680356,0.113389321,0.084055863,-0.024817308,0.053939499,0.070824675,10.70321083,39.28997803,33.85202789,-10.78056431,-4.186349869,-51.1856308,-61.04431152,0,,0,2,,0,,0,,1/29/2025,0.07042031,118.2336044,117.8942337,0.330958664,0.29963854,0.100334287,0.014666956,0.03324119,,0,1,,0,25410076,5410076,A,,2,2,0,1,,0,,6,25:53.4,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
85,26,1,118.0704041,118.2331924,117.9079285,0.10999837,-4.65899992,-4.538000107,0.085589796,R47,0.296717733,0.067773096,1.384581089,1.327637672,1.514719009,1.473077416,0.060090456,0.073099203,0.003040963,0.030010918,0.76399523,0.790802717,0.869356811,0.912328541,-0.042532489,-0.060183734,0.315304548,0.01571203,2.605464458,2.609990597,2.39482069,2.384083033,2.338525772,2.478813887,2.467638493,0.166494697,0.306173295,0.137077734,66.9852829,0,0,0.013322923,0.12372636,0.082773462,-0.046817981,0.048835129,0.043401226,12.29311275,37.68387604,31.8163166,-9.412667274,-6.291531086,-49.30139923,-54.34366989,0,,0,2,,0,,0,,1/29/2025,0.067773096,118.2331924,117.9079285,0.315304548,0.296717733,0.092027545,0.003040963,0.030010918,,0,1,,0,25410076,5410076,A,,2,2,0,1,,0,,6,36:04.8,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
115,26,1,118.070137,118.2328339,117.904953,0.11210428,-4.835000038,-4.612999916,0.157032579,R47,0.291626096,0.070989765,1.381769776,1.339249492,1.507067919,1.485404611,0.039121792,0.072005175,0.00629225,0.029948164,0.749407411,0.797527671,0.855365336,0.919619858,-0.068495721,-0.06049215,0.314553291,0.042393208,2.628848314,2.582713127,2.395203352,2.360774994,2.29244256,2.484015703,2.437639713,0.16400288,0.472145796,0.137780204,70.22840118,0,0,0.040136132,0.134906337,0.08053799,-0.023104617,0.0502626,0.070024505,13.13053322,37.35897064,30.66610527,-12.32108116,-5.229149818,-47.8617897,-60.86942673,0,,0,2,,0,,0,,1/29/2025,0.070989765,118.2328339,117.904953,0.314553291,0.291626096,0.098228395,0.00629225,0.029948164,,0,1,,0,25410076,5410076,A,,2,2,0,1,,0,,6,41:16.8,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
145,26,1,118.0724716,118.2378616,117.901062,0.11272862,-4.68200016,-4.565999985,0.082053281,R47,0.297286212,0.07096681,1.367464304,1.323105454,1.495609403,1.471879363,0.041502185,0.073455013,0.015333684,0.035728302,0.761657894,0.81152004,0.877408683,0.936102629,-0.066168122,-0.063750386,0.330325603,0.039711799,2.589512825,2.555186749,2.412122965,2.368401527,2.311365366,2.472441673,2.423871994,0.167305112,0.310411036,0.145201325,72.95861816,0,0,0.037242226,0.108475082,0.083023049,-0.025764845,0.054232225,0.07267607,8.160425186,39.13391876,32.97171021,-13.4159565,-4.578963757,-44.3441391,-61.82469559,0,,0,2,,0,,0,,1/29/2025,0.07096681,118.2378616,117.901062,0.330325603,0.297286212,0.100958616,0.015333684,0.035728302,,0,1,,0,25410076,5410076,A,,2,2,0,1,,0,,6,46:37.1,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
175,26,1,118.0697403,118.23452,117.9004974,0.11404074,-4.657999992,-4.527999878,0.091956191,R47,0.295204282,0.069082886,1.375293255,1.337937713,1.504478216,1.483181,0.035750587,0.072794318,0.014265661,0.035872675,0.746266127,0.801040888,0.861716747,0.923893869,-0.071285591,-0.06321197,0.32678318,0.043475829,2.592456102,2.54830718,2.412492037,2.36825037,2.306578636,2.466423512,2.417181253,0.165800273,0.331898332,0.143975005,74.27071381,0,0,0.040770117,0.107734174,0.082108982,-0.02026264,0.053763311,0.076573305,12.7412672,37.78403854,33.26943207,-11.50246429,-5.298962593,-48.55706024,-64.48667908,0,,0,2,,0,,0,,1/29/2025,0.069082886,118.23452,117.9004974,0.32678318,0.295204282,0.102270722,0.014265661,0.035872675,,0,1,,0,25410076,5410076,A,,2,2,0,1,,0,,6,51:29.7,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
56,27,1,118.1707382,118.19104,118.1487732,0.13346008,-4.559000015,-4.428999901,0.091956191,R47,0.068022437,0.034191307,1.492197156,1.482351661,1.336203814,1.335038781,0.006711242,-0.080454424,0.038500551,0.006291952,0.864175439,0.894944966,0.994939804,1.037945032,-0.044967886,-0.072618231,0.040619154,0.044058912,2.598660946,2.503672838,2.41865015,2.337046623,2.367773294,2.441962004,2.385669231,0.183247343,0.356133133,0.165399209,100.4601059,0,0,0.040705707,0.084525764,-0.077365123,0.012512737,0.064403594,0.038253721,48.59572983,25.45179367,25.30217361,-48.40975189,43.25038147,-58.34302139,-80.20972443,0,,0,1,,0,,0,,1/29/2025,0.034191307,118.19104,118.1487732,0.040619154,0.068022437,0.128805444,0.038500551,0.006291952,,0,2,,0,25410076,5410076,A,,2,1,0,1,,0,,6,25:56.7,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
86,27,1,118.1723785,118.1936264,118.1488113,0.14343009,-4.573999882,-4.471000195,0.072857335,R47,0.081668779,0.036728971,1.49800539,1.485296011,1.336903453,1.332146168,0.010646449,-0.083357811,0.040132828,0.007204559,0.867329419,0.891721249,0.997872412,1.035105348,-0.037562113,-0.072661377,0.050960056,0.040311001,2.610830784,2.521377325,2.402865648,2.321620941,2.360676527,2.441974878,2.38343668,0.18986024,0.314264953,0.165497482,113.298439,0,0,0.037724108,0.0987579,-0.083356529,0.006423476,0.065120243,0.033663806,49.92955017,28.81752205,27.63368034,-52.39238739,50.78992081,-59.48947525,-85.5085144,0,,0,1,,0,,0,,1/29/2025,0.036728971,118.1936264,118.1488113,0.050960056,0.081668779,0.136298433,0.040132828,0.007204559,,0,2,,0,25410076,5410076,A,,2,1,0,1,,0,,6,36:32.1,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
116,27,1,118.1774063,118.2006989,118.1536331,0.14561504,-4.585000038,-4.478000164,0.075686879,R47,0.083573192,0.033204641,1.507065892,1.486951947,1.342998624,1.332813501,0.018468179,-0.084406629,0.043957055,0.004112611,0.867764831,0.88973242,1.00202322,1.035151124,-0.03358233,-0.074186616,0.049150642,0.033666592,2.607675314,2.530025482,2.388139725,2.319722891,2.360829353,2.439168215,2.388012648,0.192249075,0.32453388,0.168971434,110.4300842,0,0,0.030650117,0.103714235,-0.084192656,0.003030749,0.066799261,0.029872144,51.52442932,28.38272858,24.9290638,-50.45950317,49.14748764,-58.00585556,-84.28259277,0,,0,1,,0,,0,,1/29/2025,0.033204641,118.2006989,118.1536331,0.049150642,0.083573192,0.135807022,0.043957055,0.004112611,,0,2,,0,25410076,5410076,A,,2,1,0,1,,0,,6,41:20.1,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
146,27,1,118.1762695,118.1978302,118.1569901,0.14629842,-4.59100008,-4.462999821,0.090541586,R47,0.087637894,0.036013752,1.504463553,1.486194491,1.336077213,1.331882596,0.013692277,-0.085598297,0.057595871,0.00183003,0.860410929,0.889462948,1.00630939,1.0451473,-0.041380912,-0.079997271,0.048318479,0.038209908,2.600098848,2.519913435,2.395666122,2.316351414,2.35611248,2.431914568,2.372130871,0.194963291,0.372006416,0.182206094,118.8395615,0,0,0.035147745,0.097930886,-0.085977256,0.004982271,0.072787359,0.039898362,48.84136581,32.8080368,29.66505432,-50.47562027,51.26269531,-60.99234772,-90.57687378,0,,0,1,,0,,0,,1/29/2025,0.036013752,118.1978302,118.1569901,0.048318479,0.087637894,0.141839564,0.057595871,0.00183003,,0,2,,0,25410076,5410076,A,,2,1,0,1,,0,,6,46:40.4,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
176,27,1,118.1806641,118.2049103,118.1551056,0.1518396,-4.604000092,-4.519999981,0.059417903,R47,0.086504817,0.035418618,1.503017306,1.491956472,1.339354038,1.333899856,0.010066391,-0.085338794,0.044083837,0.000364406,0.868375242,0.897989035,1.002411723,1.040544868,-0.041293755,-0.073368348,0.055030338,0.039745945,2.614083529,2.527690411,2.378871679,2.305218458,2.338399172,2.43415904,2.37863636,0.194372222,0.287605643,0.167107701,112.6149979,0,0,0.036241401,0.112986021,-0.085479781,0.0070674,0.066854924,0.039409731,49.41988754,28.40341377,27.18001938,-51.3329277,49.14904022,-61.82811356,-86.46595764,0,,0,1,,0,,0,,1/29/2025,0.035418618,118.2049103,118.1551056,0.055030338,0.086504817,0.13588585,0.044083837,0.000364406,,0,2,,0,25410076,5410076,A,,2,1,0,1,,0,,6,51:33.0,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
57,28,1,118.1962509,118.2290039,118.1668396,0.14585529,-4.556000233,-4.465000153,0.064369366,R47,0.124342516,0.037617311,1.517423272,1.496468663,1.31578505,1.30122149,0.021649374,-0.105277002,0.069843166,0.01518584,0.892731309,0.907676995,1.046824813,1.061733484,-0.018197114,-0.081739269,0.058935151,0.032567319,2.601917982,2.54220295,2.430556297,2.329593658,2.369541645,2.434476376,2.387346506,0.239784509,0.324642599,0.186173767,106.7487183,0,0,0.033759948,0.09188544,-0.102092355,-0.002139823,0.07816451,0.018556295,44.17663956,43.97857666,43.57649231,-58.10294724,39.07733536,-71.21812439,-90.67138672,0,,0,1,,0,,0,,1/29/2025,0.037617311,118.2290039,118.1668396,0.058935151,0.124342516,0.134848028,0.069843166,0.01518584,,0,2,,0,25410076,5410076,A,,2,1,0,1,,0,,6,26:00.0,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
87,28,1,118.1991577,118.2308807,118.1719208,0.14641998,-4.599999905,-4.515999794,0.059417903,R47,0.126131684,0.040821154,1.526505113,1.490171313,1.323170662,1.296355367,0.038491234,-0.105347298,0.073952526,0.017293574,0.899373293,0.900475204,1.056772828,1.05866909,-0.001827475,-0.083713695,0.057238206,0.018156772,2.62903738,2.601795912,2.389442921,2.313251257,2.35494113,2.441582441,2.413000584,0.239944622,0.317474276,0.190670818,107.9315262,0,0,0.017837191,0.129187152,-0.102877885,-0.019506352,0.079968721,0.002201073,41.8298111,47.85494232,46.93444443,-55.66375351,42.69108582,-72.65058899,-88.07658386,0,,0,1,,0,,0,,1/29/2025,0.040821154,118.2308807,118.1719208,0.057238206,0.126131684,0.135931522,0.073952526,0.017293574,,0,2,,0,25410076,5410076,A,,2,1,0,1,,0,,6,36:35.4,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
117,28,1,118.2019958,118.2324905,118.1745529,0.1467549,-4.581999779,-4.495999813,0.060832515,R47,0.129241586,0.034621723,1.513805032,1.497275949,1.311579943,1.301464558,0.016240593,-0.105582334,0.076737486,0.01383002,0.896018028,0.9147861,1.054295063,1.073609471,-0.023212396,-0.084113441,0.056471031,0.038799748,2.595990896,2.532636642,2.41271925,2.31042552,2.343928576,2.425871611,2.373330593,0.240479961,0.323481202,0.191581294,107.07621,0,0,0.037073925,0.099392973,-0.104243286,0.006856452,0.08119145,0.026039654,42.44258118,45.71975708,45.48578262,-56.56378555,40.32688141,-68.39012146,-89.35646057,0,,0,1,,0,,0,,1/29/2025,0.034621723,118.2324905,118.1745529,0.056471031,0.129241586,0.135076225,0.076737486,0.01383002,,0,2,,0,25410076,5410076,A,,2,1,0,1,,0,,6,41:23.3,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
147,28,1,118.2047195,118.2384491,118.1763382,0.14684626,-4.605000019,-4.504000187,0.071442723,R47,0.131950393,0.035535071,1.517168522,1.50618124,1.307596087,1.30312407,0.0094229,-0.109453276,0.078126766,0.011260592,0.894392848,0.917380214,1.05442071,1.073485255,-0.025631882,-0.083856799,0.059044335,0.040438138,2.594279766,2.525663376,2.408560991,2.299764633,2.327991247,2.416906595,2.366332531,0.249296606,0.349036813,0.190996766,106.9849167,0,0,0.040738799,0.102412403,-0.105432577,0.007652148,0.081801414,0.030048694,45.20960617,48.80879593,49.59863281,-56.78513718,38.24546814,-70.24375153,-86.17611694,0,,0,1,,0,,0,,1/29/2025,0.035535071,118.2384491,118.1763382,0.059044335,0.131950393,0.135774747,0.078126766,0.011260592,,0,2,,0,25410076,5410076,A,,2,1,0,1,,0,,6,46:43.7,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
177,28,1,118.2009201,118.235672,118.1730881,0.14770154,-4.600999832,-4.506999969,0.066491276,R47,0.129016265,0.038388915,1.516613364,1.501143813,1.308459163,1.303979635,0.012159552,-0.107513912,0.079140499,0.010883536,0.889306426,0.915156662,1.050312161,1.073567629,-0.029931374,-0.084727854,0.056957331,0.042800572,2.596832752,2.526226759,2.407309771,2.296356916,2.324973822,2.422873735,2.365417242,0.244879439,0.338772863,0.192980707,107.2310791,0,0,0.042480506,0.104936078,-0.10414435,0.00738152,0.08224649,0.032759015,41.03093338,46.4834938,50.62924576,-57.52628326,41.3266449,-66.89457703,-87.60183716,0,,0,1,,0,,0,,1/29/2025,0.038388915,118.235672,118.1730881,0.056957331,0.129016265,0.138231084,0.079140499,0.010883536,,0,2,,0,25410076,5410076,A,,2,1,0,1,,0,,6,51:36.2,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
58,29,1,118.1715775,118.1922073,118.157135,0.12916781,-4.554999828,-4.481999874,0.05163689,R47,0.099501908,0.03175078,1.530584812,1.476925135,1.343373656,1.299020052,0.059741978,-0.096849993,0.060565371,0.013515821,0.877630711,0.857721746,1.039318442,1.016578078,0.025996026,-0.085026897,0.042994972,-0.012993512,2.572751045,2.574057579,2.423694849,2.373319387,2.451872349,2.433208942,2.443844557,0.22059074,0.286364764,0.193661839,94.05599976,0,0,0.008133094,0.072725557,-0.091186129,-0.042287964,0.074091114,-0.025463713,47.68540955,28.07021904,33.12766266,-52.37059021,37.39731598,-70.94155884,-77.07240295,0,,0,1,,0,,0,,1/29/2025,0.03175078,118.1922073,118.157135,0.042994972,0.099501908,0.124757811,0.060565371,0.013515821,,0,2,,0,25410076,5410076,A,,2,1,0,1,,0,,6,26:06.5,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
